last_update,station,city,state,latitude,longitude,aqi,pm25,pm10,no2,so2,co,o3,nh3
2026-09-01 23:00:00,"Evelyn Lodge, Asansol - WBPCB",Asansol,West Bengal,23.697936,86.944395,330.0,9.0,21.0,12.0,78.0,22.0,13.0,5.0
2026-09-01 23:00:00,"Mahabir Colliery, Asansol - WBPCB",Asansol,West Bengal,23.618183,87.105718,500.0,26.0,28.0,2.0,8.0,52.0,8.0,0.0
2026-09-01 23:00:00,"Trivenidevi Bhalotia College, Asansol - WBPCB",Asansol,West Bengal,23.616515,87.119133,500.0,,14.0,7.0,42.0,53.0,5.0,6.0
2026-09-01 23:00:00,"SVSPA Campus, Barrackpore - WBPCB",Barrackpore,West Bengal,22.7605581,88.3617589,432.0,33.0,43.0,12.0,13.0,39.0,6.0,6.0
2026-09-01 23:00:00,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",Durgapur,West Bengal,23.567923,87.306843,500.0,16.0,19.0,4.0,2.0,65.0,25.0,0.0
2026-09-01 23:00:00,"PCBL Residential Complex, Durgapur - WBPCB",Durgapur,West Bengal,23.508764,87.35444,,,,65.0,12.0,63.0,4.0,3.0
2026-09-01 23:00:00,"Womens College_City Center, Durgapur - WBPCB",Durgapur,West Bengal,23.549395,87.300496,394.0,23.0,52.0,30.0,12.0,33.0,25.0,3.0
2026-09-01 23:00:00,"Priyambada Housing Estate, Haldia - WBPCB",Haldia,West Bengal,22.06047,88.109737,365.0,45.0,52.0,15.0,12.0,28.0,28.0,10.0
2026-09-01 23:00:00,"Belur Math, Howrah - WBPCB",Howrah,West Bengal,22.629801,88.352017,312.0,34.0,42.0,20.0,8.0,19.0,9.0,4.0
2026-09-01 23:00:00,"Botanical Garden, Howrah - WBPCB",Howrah,West Bengal,22.554954,88.292568,306.0,51.0,55.0,13.0,3.0,18.0,28.0,2.0
2026-09-01 23:00:00,"Dasnagar, Howrah - WBPCB",Howrah,West Bengal,22.6025571,88.3105664,500.0,58.0,51.0,6.0,8.0,53.0,16.0,2.0
2026-09-01 23:00:00,"Ghusuri, Howrah - WBPCB",Howrah,West Bengal,22.611968,88.347422,365.0,45.0,45.0,49.0,10.0,28.0,21.0,3.0
2026-09-01 23:00:00,"Padmapukur, Howrah - WBPCB",Howrah,West Bengal,22.5687319,88.2797276,500.0,26.0,61.0,30.0,5.0,51.0,20.0,7.0
2026-09-01 23:00:00,"Ballygunge, Kolkata - WBPCB",Kolkata,West Bengal,22.5367507,88.3638022,347.0,29.0,40.0,32.0,4.0,25.0,15.0,8.0
2026-09-01 23:00:00,"Bidhannagar, Kolkata - WBPCB",Kolkata,West Bengal,22.58157048,88.41002457,353.0,27.0,41.0,16.0,8.0,26.0,27.0,4.0
2026-09-01 23:00:00,"Fort William, Kolkata - WBPCB",Kolkata,West Bengal,22.55664,88.342674,341.0,36.0,38.0,17.0,5.0,24.0,35.0,7.0
2026-09-01 23:00:00,"Jadavpur, Kolkata - WBPCB",Kolkata,West Bengal,22.49929,88.36917,407.0,46.0,49.0,41.0,5.0,35.0,13.0,12.0
2026-09-01 23:00:00,"Rabindra Bharati University, Kolkata - WBPCB",Kolkata,West Bengal,22.627847,88.380669,407.0,44.0,51.0,21.0,8.0,35.0,34.0,6.0
2026-09-01 23:00:00,"Rabindra Sarobar, Kolkata - WBPCB",Kolkata,West Bengal,22.51106,88.35142,388.0,25.0,30.0,11.0,6.0,32.0,11.0,6.0
2026-09-01 23:00:00,"Victoria, Kolkata - WBPCB",Kolkata,West Bengal,22.5448082,88.3403691,444.0,156.0,,30.0,4.0,41.0,24.0,6.0
2026-09-01 23:00:00,"Ward-32 Bapupara, Siliguri - WBPCB",Siliguri,West Bengal,26.6879226,88.4152495,371.0,14.0,23.0,18.0,14.0,29.0,21.0,8.0
